gene_id	transcript_id
ENSG00000049769.14	ENST00000055335.11
ENSG00000049860.14	ENST00000261416.12
ENSG00000049883.15	ENST00000308077.9
ENSG00000050030.16	ENST00000055682.12
ENSG00000050130.18	ENST00000554271.5
ENSG00000050165.19	ENST00000525493.5
ENSG00000050327.15	ENST00000056217.10
ENSG00000050344.9	ENST00000056233.4
ENSG00000050393.12	ENST00000379170.9
ENSG00000050405.14	ENST00000394943.7
ENSG00000050426.16	ENST00000418425.6
ENSG00000050438.17	ENST00000453097.7
ENSG00000050555.19	ENST00000361069.9
ENSG00000050628.21	ENST00000497146.5
ENSG00000050730.16	ENST00000509841.1
ENSG00000050748.18	ENST00000452135.7
ENSG00000050767.18	ENST00000390654.8
ENSG00000050820.17	ENST00000418647.7
ENSG00000051009.11	ENST00000265978.8
ENSG00000051108.15	ENST00000439977.7
ENSG00000051128.19	ENST00000539827.5
ENSG00000051180.17	ENST00000382643.7
ENSG00000051341.15	ENST00000264233.6
ENSG00000051382.10	ENST00000477593.6
ENSG00000051523.12	ENST00000696161.1
ENSG00000051596.10	ENST00000265097.9
ENSG00000051620.11	ENST00000607197.6
ENSG00000051825.15	ENST00000606320.6
ENSG00000052126.17	ENST00000429027.7
ENSG00000052344.16	ENST00000317508.11
ENSG00000052723.12	ENST00000369528.9
ENSG00000052749.15	ENST00000536831.6
ENSG00000052795.13	ENST00000264433.11
ENSG00000052802.13	ENST00000261507.11
ENSG00000052841.16	ENST00000703837.1
ENSG00000052850.8	ENST00000652299.1
ENSG00000053108.18	ENST00000265342.12
ENSG00000053254.16	ENST00000345097.8
ENSG00000053328.9	ENST00000338882.5
ENSG00000053371.14	ENST00000235835.8
ENSG00000053372.5	ENST00000330263.5
ENSG00000053438.11	ENST00000649309.2
ENSG00000053501.15	ENST00000263897.10
ENSG00000053524.13	ENST00000328913.8
ENSG00000053702.15	ENST00000337508.9
ENSG00000053747.17	ENST00000313654.14
ENSG00000053770.12	ENST00000431972.6
ENSG00000053900.11	ENST00000510092.5
ENSG00000053918.20	ENST00000155840.12
ENSG00000054116.12	ENST00000616395.4
ENSG00000054118.15	ENST00000354618.10
ENSG00000054148.18	ENST00000247665.12
ENSG00000054179.12	ENST00000355097.7
ENSG00000054219.11	ENST00000263636.5
ENSG00000054267.22	ENST00000366603.6
ENSG00000054277.14	ENST00000366554.3
ENSG00000054282.16	ENST00000366541.8
ENSG00000054356.14	ENST00000295718.7
ENSG00000054392.13	ENST00000545154.5
ENSG00000054523.20	ENST00000696502.1
ENSG00000054598.9	ENST00000645831.2
ENSG00000054611.14	ENST00000337137.9
ENSG00000054654.20	ENST00000358025.7
ENSG00000054690.14	ENST00000329153.10
ENSG00000054793.14	ENST00000338821.6
ENSG00000054796.13	ENST00000371263.8
ENSG00000054803.4	ENST00000064571.3
ENSG00000054938.17	ENST00000263671.9
ENSG00000054965.11	ENST00000064778.8
ENSG00000054967.13	ENST00000064780.7
ENSG00000054983.17	ENST00000261304.7
ENSG00000055044.11	ENST00000264279.10
ENSG00000055070.17	ENST00000401088.9
ENSG00000055118.18	ENST00000262186.10
ENSG00000055130.18	ENST00000409469.5
ENSG00000055147.19	ENST00000351797.9
ENSG00000055163.21	ENST00000698888.1
ENSG00000055208.20	ENST00000637181.2
ENSG00000055211.14	ENST00000367419.10
ENSG00000055332.19	ENST00000233057.9
ENSG00000055483.20	ENST00000589225.5
ENSG00000055609.21	ENST00000682283.1
ENSG00000055732.13	ENST00000370589.7
ENSG00000055813.6	ENST00000407595.3
ENSG00000055917.17	ENST00000704930.1
ENSG00000055950.17	ENST00000370242.8
ENSG00000055955.17	ENST00000485816.5
ENSG00000055957.11	ENST00000273283.7
ENSG00000056050.7	ENST00000393381.3
ENSG00000056097.16	ENST00000265069.13
ENSG00000056277.16	ENST00000370978.9
ENSG00000056291.19	ENST00000395999.5
ENSG00000056487.17	ENST00000313237.10
ENSG00000056558.11	ENST00000373887.8
ENSG00000056586.16	ENST00000373670.5
ENSG00000056736.10	ENST00000288167.8
ENSG00000056972.21	ENST00000699910.1
ENSG00000056998.21	ENST00000381163.7
ENSG00000057019.16	ENST00000326857.9
ENSG00000057149.16	ENST00000283752.10
ENSG00000057252.13	ENST00000367619.8
ENSG00000057294.19	ENST00000070846.11
ENSG00000057468.7	ENST00000263187.4
ENSG00000057593.14	ENST00000375581.3
ENSG00000057608.18	ENST00000380191.9
ENSG00000057657.17	ENST00000648754.1
ENSG00000057663.16	ENST00000343245.7
ENSG00000057704.13	ENST00000261226.9
ENSG00000057757.10	ENST00000246151.9
ENSG00000057935.14	ENST00000405094.2
ENSG00000058056.10	ENST00000263966.8
ENSG00000058063.17	ENST00000323116.10
ENSG00000058085.15	ENST00000264144.5
ENSG00000058091.17	ENST00000380050.8
ENSG00000058262.11	ENST00000699273.1
ENSG00000058272.19	ENST00000450142.7
ENSG00000058335.16	ENST00000419573.7
ENSG00000058404.21	ENST00000395749.7
ENSG00000058453.17	ENST00000375541.10
ENSG00000058600.16	ENST00000299853.10
ENSG00000058668.16	ENST00000357681.10
ENSG00000058673.17	ENST00000367210.3
ENSG00000058729.11	ENST00000283109.8
ENSG00000058799.15	ENST00000464950.6
ENSG00000058804.12	ENST00000371429.4
ENSG00000058866.15	ENST00000265022.8
ENSG00000059122.17	ENST00000253928.14
ENSG00000059145.19	ENST00000389221.9
ENSG00000059377.19	ENST00000458722.6
ENSG00000059378.13	ENST00000263549.8
ENSG00000059573.9	ENST00000371224.7
ENSG00000059588.10	ENST00000040877.2
ENSG00000059691.12	ENST00000263985.11
ENSG00000059728.11	ENST00000264444.7
ENSG00000059758.8	ENST00000261211.8
ENSG00000059769.20	ENST00000313525.4
ENSG00000059804.18	ENST00000075120.12
ENSG00000059915.17	ENST00000406432.5
ENSG00000060069.18	ENST00000613122.5
ENSG00000060138.13	ENST00000228251.9
ENSG00000060140.9	ENST00000075503.8
ENSG00000060237.19	ENST00000530271.6
ENSG00000060339.14	ENST00000265872.11
ENSG00000060491.17	ENST00000290291.10
ENSG00000060558.4	ENST00000262958.4
ENSG00000060566.14	ENST00000078445.7
ENSG00000060642.12	ENST00000686325.1
ENSG00000060656.20	ENST00000345512.7
ENSG00000060688.13	ENST00000263694.9
ENSG00000060709.17	ENST00000690449.1
ENSG00000060718.22	ENST00000358392.6
ENSG00000060749.17	ENST00000650167.2
ENSG00000060762.20	ENST00000360961.11
ENSG00000060971.19	ENST00000333167.13
ENSG00000060982.15	ENST00000539282.5
ENSG00000061273.18	ENST00000380610.8
ENSG00000061337.16	ENST00000265801.6
ENSG00000061455.11	ENST00000407847.5
ENSG00000061492.12	ENST00000506684.6
ENSG00000061656.11	ENST00000374273.8
ENSG00000061676.16	ENST00000360982.2
ENSG00000061794.13	ENST00000081029.8
ENSG00000061918.14	ENST00000652626.1
ENSG00000061936.10	ENST00000541286.5
ENSG00000061938.21	ENST00000381916.7
ENSG00000061987.16	ENST00000641654.1
ENSG00000062038.15	ENST00000264012.9
ENSG00000062096.15	ENST00000381127.6
ENSG00000062194.16	ENST00000424459.7
ENSG00000062282.15	ENST00000228027.12
ENSG00000062370.17	ENST00000337401.8
ENSG00000062485.19	ENST00000351328.8
ENSG00000062524.16	ENST00000263800.11
ENSG00000062582.14	ENST00000317534.6
ENSG00000062598.18	ENST00000290246.11
ENSG00000062650.20	ENST00000298767.10
ENSG00000062716.13	ENST00000591877.2
ENSG00000062725.10	ENST00000083182.8
ENSG00000062822.16	ENST00000595904.6
ENSG00000063015.21	ENST00000317338.17
ENSG00000063046.18	ENST00000420463.7
ENSG00000063127.16	ENST00000335875.9
ENSG00000063169.12	ENST00000396720.7
ENSG00000063176.16	ENST00000599029.2
ENSG00000063177.13	ENST00000084795.9
ENSG00000063180.9	ENST00000084798.9
ENSG00000063241.8	ENST00000085068.7
ENSG00000063244.14	ENST00000308924.9
ENSG00000063245.15	ENST00000411543.6
ENSG00000063322.15	ENST00000615911.4
ENSG00000063438.20	ENST00000316418.10
ENSG00000063515.3	ENST00000086933.3
ENSG00000063587.15	ENST00000650114.2
ENSG00000063601.17	ENST00000490316.7
ENSG00000063660.9	ENST00000264039.7
ENSG00000063761.16	ENST00000238561.10
ENSG00000063854.13	ENST00000397356.8
ENSG00000063978.17	ENST00000314289.13
ENSG00000064012.24	ENST00000358485.8
ENSG00000064042.18	ENST00000503057.6
ENSG00000064102.15	ENST00000261191.12
ENSG00000064115.11	ENST00000343028.9
ENSG00000064195.7	ENST00000434704.2
ENSG00000064199.7	ENST00000227135.7
ENSG00000064201.16	ENST00000182290.9
ENSG00000064205.11	ENST00000372868.6
ENSG00000064218.5	ENST00000190165.3
ENSG00000064225.13	ENST00000265261.11
ENSG00000064270.13	ENST00000416219.6
ENSG00000064300.9	ENST00000172229.8
ENSG00000064309.16	ENST00000392693.7
ENSG00000064313.13	ENST00000686879.1
ENSG00000064393.16	ENST00000406875.8
ENSG00000064419.14	ENST00000627585.2
ENSG00000064489.23	ENST00000514819.7
ENSG00000064490.14	ENST00000303088.9
ENSG00000064545.15	ENST00000162044.14
ENSG00000064547.14	ENST00000407877.8
ENSG00000064601.21	ENST00000372484.8
ENSG00000064607.17	ENST00000600377.1
ENSG00000064651.14	ENST00000262461.7
ENSG00000064652.11	ENST00000395451.8
ENSG00000064655.19	ENST00000327619.10
ENSG00000064666.15	ENST00000562958.6
ENSG00000064687.13	ENST00000263094.11
ENSG00000064692.20	ENST00000261367.11
ENSG00000064703.13	ENST00000679724.1
ENSG00000064726.10	ENST00000261721.9
ENSG00000064763.12	ENST00000536681.8
ENSG00000064787.14	ENST00000688948.1
ENSG00000064835.12	ENST00000344265.8
ENSG00000064886.14	ENST00000445067.6
ENSG00000064932.16	ENST00000361757.8
ENSG00000064933.19	ENST00000441310.7
ENSG00000064961.19	ENST00000333651.11
ENSG00000064989.13	ENST00000392370.8
ENSG00000064995.19	ENST00000361288.9
ENSG00000064999.16	ENST00000649117.1
ENSG00000065000.20	ENST00000643116.3
ENSG00000065029.15	ENST00000373953.8
ENSG00000065054.14	ENST00000424542.7
ENSG00000065057.9	ENST00000219066.5
ENSG00000065060.18	ENST00000192788.6
ENSG00000065135.12	ENST00000369851.7
ENSG00000065150.21	ENST00000261574.10
ENSG00000065154.12	ENST00000368845.6
ENSG00000065183.16	ENST00000349139.6
ENSG00000065243.20	ENST00000370521.8
ENSG00000065268.11	ENST00000585809.6
ENSG00000065308.5	ENST00000182527.4
ENSG00000065320.9	ENST00000173229.7
ENSG00000065325.13	ENST00000262441.10
ENSG00000065328.17	ENST00000484800.6
ENSG00000065357.20	ENST00000331886.10
ENSG00000065361.17	ENST00000267101.8
ENSG00000065371.18	ENST00000184183.8
ENSG00000065413.20	ENST00000647377.1
ENSG00000065427.15	ENST00000319410.9
ENSG00000065457.11	ENST00000564657.2
ENSG00000065485.20	ENST00000316218.12
ENSG00000065491.8	ENST00000373491.3
ENSG00000065518.8	ENST00000184266.3
ENSG00000065526.13	ENST00000375759.8
ENSG00000065534.20	ENST00000687848.1
ENSG00000065548.19	ENST00000337859.11
ENSG00000065559.15	ENST00000415385.7
ENSG00000065600.13	ENST00000535273.2
ENSG00000065609.15	ENST00000369694.7
ENSG00000065613.15	ENST00000369755.4
ENSG00000065615.14	ENST00000369681.10
ENSG00000065618.21	ENST00000648076.2
ENSG00000065621.15	ENST00000338595.7
ENSG00000065665.21	ENST00000298428.14
ENSG00000065675.16	ENST00000263125.10
ENSG00000065717.16	ENST00000590536.5
ENSG00000065802.12	ENST00000264607.9
ENSG00000065809.14	ENST00000181796.7
ENSG00000065833.9	ENST00000369705.4
ENSG00000065882.18	ENST00000698857.1
ENSG00000065883.18	ENST00000181839.10
ENSG00000065911.13	ENST00000394053.7
ENSG00000065923.10	ENST00000616978.5
ENSG00000065970.9	ENST00000162391.8
ENSG00000065978.19	ENST00000436427.1
ENSG00000065989.16	ENST00000380702.7
ENSG00000066027.12	ENST00000261461.7
ENSG00000066032.19	ENST00000402739.9
ENSG00000066044.15	ENST00000407627.7
ENSG00000066056.15	ENST00000372476.8
ENSG00000066084.13	ENST00000301180.10
ENSG00000066117.15	ENST00000394963.9
ENSG00000066135.13	ENST00000372396.4
ENSG00000066136.21	ENST00000308733.9
ENSG00000066185.13	ENST00000372565.8
ENSG00000066230.12	ENST00000644203.1
ENSG00000066248.15	ENST00000264051.8
ENSG00000066279.19	ENST00000680265.1
ENSG00000066294.15	ENST00000311224.8
ENSG00000066322.15	ENST00000621943.4
ENSG00000066336.13	ENST00000227163.8
ENSG00000066379.15	ENST00000376782.6
ENSG00000066382.17	ENST00000358117.10
ENSG00000066405.13	ENST00000343735.8
ENSG00000066422.7	ENST00000312938.5
ENSG00000066427.25	ENST00000545170.5
ENSG00000066455.13	ENST00000163416.7
ENSG00000066468.24	ENST00000457416.7
ENSG00000066557.6	ENST00000370952.4
ENSG00000066583.12	ENST00000173527.6
ENSG00000066629.19	ENST00000649352.1
ENSG00000066651.20	ENST00000334379.11
ENSG00000066654.14	ENST00000636554.1
ENSG00000066697.15	ENST00000395067.7
ENSG00000066735.16	ENST00000697132.1
ENSG00000066739.12	ENST00000359933.6
ENSG00000066777.9	ENST00000262215.8
ENSG00000066813.14	ENST00000329697.10
ENSG00000066827.16	ENST00000377838.8
ENSG00000066855.16	ENST00000262146.9
ENSG00000066923.19	ENST00000615138.5
ENSG00000066926.13	ENST00000652755.1
ENSG00000066933.17	ENST00000356056.10
ENSG00000067048.17	ENST00000360160.8
ENSG00000067057.19	ENST00000699222.1
ENSG00000067064.13	ENST00000381344.8
ENSG00000067066.17	ENST00000340126.9
ENSG00000067082.15	ENST00000497571.6
ENSG00000067113.17	ENST00000264775.9
ENSG00000067141.17	ENST00000339362.9
ENSG00000067167.8	ENST00000262213.7
ENSG00000067177.15	ENST00000373539.3
ENSG00000067182.9	ENST00000440083.7
ENSG00000067191.17	ENST00000394303.8
ENSG00000067208.17	ENST00000706846.1
ENSG00000067221.14	ENST00000541638.6
ENSG00000067225.21	ENST00000698741.1
ENSG00000067248.11	ENST00000251636.10
ENSG00000067334.14	ENST00000436063.7
ENSG00000067365.15	ENST00000381920.8
ENSG00000067369.14	ENST00000382044.9
ENSG00000067445.22	ENST00000173898.12
ENSG00000067533.6	ENST00000366932.4
ENSG00000067560.14	ENST00000678200.1
ENSG00000067596.12	ENST00000650571.1
ENSG00000067606.17	ENST00000378567.8
ENSG00000067646.12	ENST00000383052.5
ENSG00000067704.10	ENST00000366922.3
ENSG00000067715.15	ENST00000393240.7
ENSG00000067798.16	ENST00000397909.7
ENSG00000067829.20	ENST00000217901.10
ENSG00000067836.13	ENST00000322048.12
ENSG00000067840.13	ENST00000393758.7
ENSG00000067842.19	ENST00000496610.2
ENSG00000067900.9	ENST00000399799.3
ENSG00000067955.15	ENST00000650873.1
ENSG00000067992.17	ENST00000568479.2
ENSG00000068001.14	ENST00000447092.5
ENSG00000068024.18	ENST00000543185.6
ENSG00000068028.18	ENST00000357043.6
ENSG00000068078.20	ENST00000340107.9
ENSG00000068079.8	ENST00000438323.2
ENSG00000068097.16	ENST00000184956.11
ENSG00000068120.15	ENST00000590958.5
ENSG00000068137.15	ENST00000591022.6
ENSG00000068305.19	ENST00000338042.11
ENSG00000068308.15	ENST00000156084.8
ENSG00000068323.17	ENST00000315869.8
ENSG00000068354.16	ENST00000376771.9
ENSG00000068366.21	ENST00000469796.7
ENSG00000068383.19	ENST00000368594.8
ENSG00000068394.11	ENST00000156109.7
ENSG00000068400.14	ENST00000703962.1
ENSG00000068438.15	ENST00000348411.3
ENSG00000068489.13	ENST00000578542.5
ENSG00000068615.20	ENST00000642243.1
ENSG00000068650.19	ENST00000375630.6
ENSG00000068654.17	ENST00000263857.11
ENSG00000068697.7	ENST00000175091.5
ENSG00000068724.18	ENST00000394850.6
ENSG00000068745.15	ENST00000328631.10
ENSG00000068781.21	ENST00000405008.5
ENSG00000068784.13	ENST00000263736.5
ENSG00000068796.19	ENST00000407818.8
ENSG00000068831.19	ENST00000377494.5
ENSG00000068878.15	ENST00000404125.6
ENSG00000068885.15	ENST00000326448.12
ENSG00000068903.21	ENST00000249396.12
ENSG00000068912.15	ENST00000185150.9
ENSG00000068971.14	ENST00000164133.7
ENSG00000068976.14	ENST00000164139.4
ENSG00000068985.5	ENST00000376150.4
ENSG00000069011.16	ENST00000265340.12
ENSG00000069018.19	ENST00000513104.6
ENSG00000069020.19	ENST00000403625.7
ENSG00000069122.19	ENST00000283296.12
ENSG00000069188.17	ENST00000392650.8
ENSG00000069206.15	ENST00000380789.5
ENSG00000069248.12	ENST00000261396.6
ENSG00000069275.13	ENST00000367142.5
ENSG00000069329.19	ENST00000299138.12
ENSG00000069345.12	ENST00000317089.10
ENSG00000069399.15	ENST00000164227.10
ENSG00000069424.16	ENST00000378083.8
ENSG00000069431.14	ENST00000261200.9
ENSG00000069482.7	ENST00000265643.4
ENSG00000069493.15	ENST00000261340.11
ENSG00000069509.6	ENST00000378045.5
ENSG00000069535.14	ENST00000378069.5
ENSG00000069667.16	ENST00000261523.9
ENSG00000069696.7	ENST00000176183.6
ENSG00000069702.11	ENST00000525962.5
ENSG00000069764.10	ENST00000438167.8
ENSG00000069812.11	ENST00000377834.8
ENSG00000069849.11	ENST00000286371.8
ENSG00000069869.17	ENST00000508342.5
ENSG00000069943.10	ENST00000539642.5
ENSG00000069956.14	ENST00000691380.1
ENSG00000069966.19	ENST00000261837.12
ENSG00000069974.17	ENST00000396307.6
ENSG00000069998.12	ENST00000336737.8
ENSG00000070010.19	ENST00000263202.15
ENSG00000070018.9	ENST00000261349.9
ENSG00000070019.5	ENST00000261170.5
ENSG00000070031.4	ENST00000176195.4
ENSG00000070047.13	ENST00000264555.10
ENSG00000070061.16	ENST00000675825.1
ENSG00000070081.18	ENST00000529010.6
ENSG00000070087.15	ENST00000423691.2
ENSG00000070159.14	ENST00000374541.4
ENSG00000070182.21	ENST00000644917.1
ENSG00000070190.13	ENST00000512369.2
ENSG00000070193.5	ENST00000264664.5
ENSG00000070214.17	ENST00000699290.1
ENSG00000070269.14	ENST00000261556.11
ENSG00000070366.14	ENST00000263073.11
ENSG00000070367.17	ENST00000621441.5
ENSG00000070371.16	ENST00000427926.6
ENSG00000070388.12	ENST00000215530.7
ENSG00000070404.10	ENST00000166139.9
ENSG00000070413.21	ENST00000263196.12
ENSG00000070423.18	ENST00000292363.10
ENSG00000070444.15	ENST00000174618.5
ENSG00000070476.15	ENST00000389709.8
ENSG00000070495.15	ENST00000445478.6
ENSG00000070501.12	ENST00000265421.9
ENSG00000070526.15	ENST00000156626.12
ENSG00000070540.13	ENST00000262139.10
ENSG00000070601.10	ENST00000377765.8
ENSG00000070610.14	ENST00000378103.7
ENSG00000070614.15	ENST00000261797.7
ENSG00000070669.17	ENST00000394309.7
ENSG00000070718.13	ENST00000518421.5
ENSG00000070729.14	ENST00000251102.13
ENSG00000070731.11	ENST00000225276.10
ENSG00000070748.19	ENST00000337653.7
ENSG00000070756.17	ENST00000520142.2
ENSG00000070759.17	ENST00000372086.4
ENSG00000070761.8	ENST00000262498.8
ENSG00000070770.10	ENST00000262506.8
ENSG00000070778.13	ENST00000556564.6
ENSG00000070785.17	ENST00000360403.7
ENSG00000070808.17	ENST00000672396.1
ENSG00000070814.22	ENST00000643257.2
ENSG00000070831.18	ENST00000400259.5
ENSG00000070882.13	ENST00000313367.7
ENSG00000070886.12	ENST00000166244.8
ENSG00000070915.10	ENST00000438926.6
ENSG00000070950.10	ENST00000264926.7
ENSG00000070961.17	ENST00000428670.8
ENSG00000070985.14	ENST00000533060.5
ENSG00000071051.14	ENST00000233154.9
ENSG00000071054.17	ENST00000324219.9
ENSG00000071073.13	ENST00000264968.7
ENSG00000071082.11	ENST00000409038.5
ENSG00000071127.18	ENST00000699794.1
ENSG00000071189.21	ENST00000428135.7
ENSG00000071203.9	ENST00000016913.8
ENSG00000071205.12	ENST00000336498.8
ENSG00000071242.13	ENST00000510118.5
ENSG00000071243.16	ENST00000315870.10
ENSG00000071246.11	ENST00000167106.9
ENSG00000071282.12	ENST00000157600.8
ENSG00000071462.13	ENST00000265758.7
ENSG00000071537.14	ENST00000336735.9
ENSG00000071539.14	ENST00000166345.8
ENSG00000071553.18	ENST00000369762.7
ENSG00000071564.19	ENST00000453954.6
ENSG00000071575.12	ENST00000155926.9
ENSG00000071626.17	ENST00000233078.9
ENSG00000071655.18	ENST00000434436.8
ENSG00000071677.1	ENST00000165524.1
ENSG00000071794.16	ENST00000310053.10
ENSG00000071859.15	ENST00000393600.8
ENSG00000071889.17	ENST00000322269.10
ENSG00000071894.17	ENST00000616140.2
ENSG00000071909.19	ENST00000408978.9
ENSG00000071967.12	ENST00000321348.9
ENSG00000071991.9	ENST00000262150.7
ENSG00000071994.11	ENST00000541970.6
ENSG00000072041.18	ENST00000266682.10
ENSG00000072042.13	ENST00000381346.9
ENSG00000072062.16	ENST00000350356.7
ENSG00000072071.17	ENST00000340736.10
ENSG00000072080.11	ENST00000373368.5
ENSG00000072110.17	ENST00000538545.6
ENSG00000072121.17	ENST00000678386.1
ENSG00000072133.12	ENST00000620340.4
ENSG00000072134.16	ENST00000314728.10
ENSG00000072135.13	ENST00000175756.10
ENSG00000072163.20	ENST00000324938.9
ENSG00000072182.14	ENST00000693692.1
ENSG00000072195.15	ENST00000312358.12
ENSG00000072201.14	ENST00000263925.8
ENSG00000072210.19	ENST00000672465.1
ENSG00000072274.14	ENST00000698283.1
ENSG00000072310.18	ENST00000355815.8
ENSG00000072315.4	ENST00000262839.3
ENSG00000072364.13	ENST00000265343.10
ENSG00000072401.15	ENST00000373910.9
ENSG00000072415.10	ENST00000677382.1
ENSG00000072422.17	ENST00000337910.10
ENSG00000072501.19	ENST00000322213.9
ENSG00000072506.14	ENST00000168216.11
ENSG00000072518.23	ENST00000402010.8
ENSG00000072571.20	ENST00000393915.9
ENSG00000072609.18	ENST00000432561.6
ENSG00000072657.10	ENST00000261180.10
ENSG00000072682.20	ENST00000379104.7
ENSG00000072694.22	ENST00000358671.10
ENSG00000072736.19	ENST00000346183.8
ENSG00000072756.18	ENST00000698413.1
ENSG00000072778.20	ENST00000543245.6
ENSG00000072786.13	ENST00000176763.10
ENSG00000072803.18	ENST00000517395.6
ENSG00000072818.12	ENST00000158762.8
ENSG00000072832.15	ENST00000324989.12
ENSG00000072840.13	ENST00000264956.11
ENSG00000072849.11	ENST00000158771.9
ENSG00000072858.12	ENST00000393830.5
ENSG00000072864.16	ENST00000577101.6
ENSG00000072952.21	ENST00000423302.7
ENSG00000072954.7	ENST00000187762.7
ENSG00000072958.9	ENST00000444449.6
ENSG00000073008.16	ENST00000706603.1
ENSG00000073050.12	ENST00000262887.10
ENSG00000073060.17	ENST00000415380.6
ENSG00000073067.14	ENST00000308919.12
ENSG00000073111.15	ENST00000265056.12
